#          k/h    axion          baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_axion        v_b            v_b-v_a     
   0.223858E+03   0.174963E-04   0.538628E-05   0.639569E-14   0.639547E-14   0.000000E+00   0.137358E-04   0.137358E-04   0.137358E-04   0.321258E-10   0.210141E-04   0.999966E-06   0.178021E-09
   0.224980E+03   0.152834E-04   0.515986E-06   0.907236E-14   0.907420E-14   0.000000E+00   0.128565E-04   0.128565E-04   0.128565E-04   0.300694E-10   0.261229E-04   0.860812E-05   0.279459E-09
   0.226108E+03   0.547949E-05   0.563378E-05   0.148935E-13   0.148951E-13   0.000000E+00   0.365314E-05   0.365314E-05   0.365314E-05   0.854412E-11   0.403722E-04   0.740350E-05   0.382505E-09
   0.227241E+03   0.183718E-04   0.397579E-05   0.162592E-13   0.162586E-13   0.000000E+00   0.146992E-04   0.146992E-04   0.146992E-04   0.343792E-10   0.403236E-05   0.263619E-05   0.111224E-10
   0.228380E+03   0.773699E-05   0.205913E-05   0.114892E-13   0.114874E-13   0.000000E+00   0.680389E-05   0.680389E-05   0.680389E-05   0.159132E-10   0.362240E-04   0.868657E-05   0.355988E-09
   0.229525E+03   0.122913E-04   0.527214E-05   0.651669E-14   0.651596E-14   0.000000E+00   0.940490E-05   0.940490E-05   0.940490E-05   0.219966E-10   0.291375E-04   0.352821E-05   0.257636E-09
   0.230675E+03   0.152233E-04   0.203708E-05   0.748275E-14   0.748389E-14   0.000000E+00   0.123868E-04   0.123868E-04   0.123868E-04   0.289707E-10   0.156737E-04   0.559808E-05   0.166935E-09
   0.231832E+03   0.172101E-05   0.338486E-05   0.124673E-13   0.124687E-13   0.000000E+00   0.881910E-06   0.881910E-06   0.881910E-06   0.206265E-11   0.386090E-04   0.693585E-05   0.355641E-09
   0.232994E+03   0.156013E-04   0.419584E-05   0.144887E-13   0.144885E-13   0.000000E+00   0.123479E-04   0.123479E-04   0.123479E-04   0.288797E-10   0.857971E-05   0.979044E-06   0.590544E-10
   0.234161E+03   0.773197E-05   0.152347E-06   0.107451E-13   0.107437E-13   0.000000E+00   0.648633E-05   0.648633E-05   0.648633E-05   0.151705E-10   0.321496E-04   0.696559E-05   0.302395E-09
   0.235335E+03   0.104078E-04   0.392205E-05   0.629145E-14   0.629084E-14   0.000000E+00   0.805280E-05   0.805280E-05   0.805280E-05   0.188342E-10   0.270771E-04   0.313032E-05   0.232366E-09
   0.236515E+03   0.130076E-04   0.227594E-05   0.706688E-14   0.706779E-14   0.000000E+00   0.104959E-04   0.104959E-04   0.104959E-04   0.245483E-10   0.159859E-04   0.469439E-05   0.158286E-09
   0.237701E+03   0.285138E-05   0.200628E-05   0.113637E-13   0.113647E-13   0.000000E+00   0.205308E-05   0.205308E-05   0.205308E-05   0.480182E-11   0.343326E-04   0.527707E-05   0.301659E-09
   0.238892E+03   0.138049E-04   0.324083E-05   0.126850E-13   0.126847E-13   0.000000E+00   0.110036E-04   0.110036E-04   0.110036E-04   0.257358E-10   0.231964E-05   0.162701E-05   0.524856E-11
   0.240090E+03   0.393835E-05   0.347707E-07   0.896597E-14   0.896489E-14   0.000000E+00   0.328541E-05   0.328541E-05   0.328541E-05   0.768405E-11   0.325242E-04   0.573118E-05   0.288446E-09
   0.241293E+03   0.112343E-04   0.272091E-05   0.570411E-14   0.570390E-14   0.000000E+00   0.894093E-05   0.894093E-05   0.894093E-05   0.209114E-10   0.174292E-04   0.111654E-05   0.139138E-09
   0.242503E+03   0.874013E-05   0.146508E-05   0.744028E-14   0.744118E-14   0.000000E+00   0.706301E-05   0.706301E-05   0.706301E-05   0.165193E-10   0.241325E-04   0.484979E-05   0.216352E-09
   0.243718E+03   0.704155E-05   0.165284E-05   0.110259E-13   0.110264E-13   0.000000E+00   0.561272E-05   0.561272E-05   0.561272E-05   0.131273E-10   0.267916E-04   0.301095E-05   0.221366E-09
   0.244939E+03   0.110082E-04   0.199800E-05   0.105805E-13   0.105799E-13   0.000000E+00   0.887077E-05   0.887077E-05   0.887077E-05   0.207473E-10   0.125470E-04   0.329296E-05   0.117069E-09
   0.246167E+03   0.266426E-05   0.475393E-06   0.675204E-14   0.675133E-14   0.000000E+00   0.214829E-05   0.214829E-05   0.214829E-05   0.502451E-11   0.304979E-04   0.396537E-05   0.253438E-09
   0.247401E+03   0.111540E-04   0.183038E-05   0.556582E-14   0.556611E-14   0.000000E+00   0.902018E-05   0.902018E-05   0.902018E-05   0.210968E-10   0.142852E-05   0.162977E-05   0.223780E-10
   0.248641E+03   0.103350E-05   0.286460E-06   0.848698E-14   0.848771E-14   0.000000E+00   0.816575E-06   0.816575E-06   0.816575E-06   0.190984E-11   0.299352E-04   0.418612E-05   0.248426E-09
   0.249888E+03   0.103170E-04   0.132748E-05   0.102621E-13   0.102621E-13   0.000000E+00   0.840333E-05   0.840333E-05   0.840333E-05   0.196541E-10   0.738372E-05   0.345121E-06   0.509902E-10
   0.251140E+03   0.368516E-05   0.692925E-06   0.774892E-14   0.774825E-14   0.000000E+00   0.296567E-05   0.296567E-05   0.296567E-05   0.693623E-11   0.265016E-04   0.389617E-05   0.219114E-09
   0.252399E+03   0.898446E-05   0.805877E-06   0.512790E-14   0.512779E-14   0.000000E+00   0.737552E-05   0.737552E-05   0.737552E-05   0.172502E-10   0.137629E-04   0.629164E-06   0.103224E-09
   0.253664E+03   0.545805E-05   0.720606E-06   0.667339E-14   0.667399E-14   0.000000E+00   0.444265E-05   0.444265E-05   0.444265E-05   0.103907E-10   0.235283E-04   0.359091E-05   0.193536E-09
   0.254936E+03   0.731148E-05   0.460882E-06   0.916082E-14   0.916103E-14   0.000000E+00   0.603417E-05   0.603417E-05   0.603417E-05   0.141130E-10   0.174941E-04   0.125570E-05   0.133141E-09
   0.256213E+03   0.628703E-05   0.536789E-06   0.792732E-14   0.792681E-14   0.000000E+00   0.516560E-05   0.516560E-05   0.516560E-05   0.120815E-10   0.194426E-04   0.310091E-05   0.159281E-09
   0.257498E+03   0.607555E-05   0.200762E-06   0.514653E-14   0.514627E-14   0.000000E+00   0.504410E-05   0.504410E-05   0.504410E-05   0.117974E-10   0.195204E-04   0.157415E-05   0.148300E-09
   0.258788E+03   0.654700E-05   0.334739E-06   0.570836E-14   0.570879E-14   0.000000E+00   0.541606E-05   0.541606E-05   0.541606E-05   0.126673E-10   0.164920E-04   0.266444E-05   0.134003E-09
   0.260086E+03   0.522262E-05   0.170646E-06   0.813331E-14   0.813358E-14   0.000000E+00   0.433629E-05   0.433629E-05   0.433629E-05   0.101419E-10   0.201555E-04   0.168175E-05   0.151994E-09
   0.261389E+03   0.658179E-05   0.156849E-06   0.753722E-14   0.753682E-14   0.000000E+00   0.547436E-05   0.547436E-05   0.547436E-05   0.128037E-10   0.155039E-04   0.247365E-05   0.124505E-09
   0.262700E+03   0.477835E-05   0.154940E-06   0.496606E-14   0.496580E-14   0.000000E+00   0.396761E-05   0.396761E-05   0.396761E-05   0.927963E-11   0.198056E-04   0.162543E-05   0.147682E-09
   0.264016E+03   0.606660E-05   0.547144E-07   0.525751E-14   0.525785E-14   0.000000E+00   0.507861E-05   0.507861E-05   0.507861E-05   0.118781E-10   0.144603E-04   0.222488E-05   0.114405E-09
   0.265340E+03   0.468240E-05   0.227536E-06   0.740428E-14   0.740450E-14   0.000000E+00   0.387550E-05   0.387550E-05   0.387550E-05   0.906419E-11   0.185481E-04   0.143233E-05   0.136316E-09
   0.266670E+03   0.542036E-05   0.123640E-06   0.680483E-14   0.680450E-14   0.000000E+00   0.454990E-05   0.454990E-05   0.454990E-05   0.106415E-10   0.150693E-04   0.212610E-05   0.116730E-09
   0.268006E+03   0.488391E-05   0.282162E-06   0.458854E-14   0.458836E-14   0.000000E+00   0.403492E-05   0.403492E-05   0.403492E-05   0.943704E-11   0.164280E-04   0.115134E-05   0.118741E-09
   0.269350E+03   0.455916E-05   0.299532E-06   0.512908E-14   0.512940E-14   0.000000E+00   0.385914E-05   0.385914E-05   0.385914E-05   0.902591E-11   0.168574E-04   0.214995E-05   0.127747E-09
   0.270700E+03   0.530216E-05   0.364080E-06   0.690596E-14   0.690608E-14   0.000000E+00   0.437097E-05   0.437097E-05   0.437097E-05   0.102230E-10   0.133023E-04   0.763469E-06   0.940630E-10
   0.272057E+03   0.331643E-05   0.395688E-06   0.586890E-14   0.586860E-14   0.000000E+00   0.283643E-05   0.283643E-05   0.283643E-05   0.663397E-11   0.183782E-04   0.210503E-05   0.136296E-09
   0.273421E+03   0.559070E-05   0.351367E-06   0.417924E-14   0.417920E-14   0.000000E+00   0.461418E-05   0.461418E-05   0.461418E-05   0.107918E-10   0.888711E-05   0.298269E-06   0.608150E-10
   0.274791E+03   0.176446E-05   0.501337E-06   0.526943E-14   0.526972E-14   0.000000E+00   0.155688E-05   0.155688E-05   0.155688E-05   0.364129E-11   0.197937E-04   0.199844E-05   0.143563E-09
   0.276169E+03   0.581007E-05   0.291828E-06   0.635917E-14   0.635913E-14   0.000000E+00   0.480729E-05   0.480729E-05   0.480729E-05   0.112435E-10   0.312835E-05   0.273081E-06   0.187162E-10
   0.277553E+03   0.852386E-07   0.541362E-06   0.479012E-14   0.478987E-14   0.000000E+00   0.177368E-07   0.177368E-07   0.177368E-07   0.414836E-13   0.200299E-04   0.176438E-05   0.142148E-09
   0.278944E+03   0.544445E-05   0.141752E-06   0.402290E-14   0.402301E-14   0.000000E+00   0.452642E-05   0.452642E-05   0.452642E-05   0.105866E-10   0.373811E-05   0.833111E-06   0.296661E-10
   0.280342E+03   0.205163E-05   0.629485E-06   0.552496E-14   0.552514E-14   0.000000E+00   0.161102E-05   0.161102E-05   0.161102E-05   0.376792E-11   0.178909E-04   0.133909E-05   0.124175E-09
   0.281748E+03   0.429359E-05   0.305346E-07   0.545523E-14   0.545506E-14   0.000000E+00   0.358297E-05   0.358297E-05   0.358297E-05   0.838000E-11   0.107026E-04   0.127464E-05   0.769555E-10
   0.283160E+03   0.377055E-05   0.605798E-06   0.384845E-14   0.384836E-14   0.000000E+00   0.305134E-05   0.305134E-05   0.305134E-05   0.713661E-11   0.125809E-04   0.705077E-06   0.849388E-10
   0.284579E+03   0.231800E-05   0.225247E-06   0.439158E-14   0.439178E-14   0.000000E+00   0.197408E-05   0.197408E-05   0.197408E-05   0.461707E-11   0.161438E-04   0.150925E-05   0.112295E-09
   0.286006E+03   0.464980E-05   0.545921E-06   0.541256E-14   0.541256E-14   0.000000E+00   0.379593E-05   0.379593E-05   0.379593E-05   0.887809E-11   0.411385E-05   0.645611E-07   0.256300E-10
   0.287440E+03   0.273403E-06   0.391270E-06   0.417210E-14   0.417193E-14   0.000000E+00   0.164171E-06   0.164171E-06   0.164171E-06   0.383971E-12   0.177004E-04   0.136209E-05   0.120054E-09
   0.288880E+03   0.435450E-05   0.309205E-06   0.364466E-14   0.364477E-14   0.000000E+00   0.358807E-05   0.358807E-05   0.358807E-05   0.839194E-11   0.664816E-05   0.868362E-06   0.471025E-10
   0.290328E+03   0.275627E-05   0.490153E-06   0.488981E-14   0.488991E-14   0.000000E+00   0.222275E-05   0.222275E-05   0.222275E-05   0.519867E-11   0.134412E-04   0.776715E-06   0.886529E-10
   0.291783E+03   0.229698E-05   0.473829E-07   0.442339E-14   0.442324E-14   0.000000E+00   0.191171E-05   0.191171E-05   0.191171E-05   0.447118E-11   0.138019E-04   0.121546E-05   0.931701E-10
   0.293246E+03   0.405612E-05   0.460261E-06   0.335024E-14   0.335025E-14   0.000000E+00   0.331390E-05   0.331390E-05   0.331390E-05   0.775069E-11   0.360342E-05   0.555866E-07   0.219016E-10
   0.294716E+03   0.589684E-06   0.206267E-06   0.427127E-14   0.427140E-14   0.000000E+00   0.458878E-06   0.458878E-06   0.458878E-06   0.107324E-11   0.158973E-04   0.109036E-05   0.104346E-09
   0.296193E+03   0.339281E-05   0.308241E-06   0.442159E-14   0.442148E-14   0.000000E+00   0.278458E-05   0.278458E-05   0.278458E-05   0.651270E-11   0.863932E-05   0.862988E-06   0.580763E-10
   0.297678E+03   0.313386E-05   0.342988E-06   0.323595E-14   0.323590E-14   0.000000E+00   0.256248E-05   0.256248E-05   0.256248E-05   0.599323E-11   0.912580E-05   0.405527E-06   0.579631E-10
   0.299170E+03   0.671613E-06   0.465425E-07   0.380360E-14   0.380373E-14   0.000000E+00   0.553592E-06   0.553592E-06   0.553592E-06   0.129476E-11   0.153208E-04   0.107778E-05   0.992277E-10
   0.300669E+03   0.352979E-05   0.307877E-06   0.424967E-14   0.424961E-14   0.000000E+00   0.289911E-05   0.289911E-05   0.289911E-05   0.678057E-11   0.383528E-05   0.504265E-06   0.261277E-10
   0.302177E+03   0.239566E-05   0.162253E-06   0.313679E-14   0.313672E-14   0.000000E+00   0.197529E-05   0.197529E-05   0.197529E-05   0.461989E-11   0.112601E-04   0.575513E-06   0.709049E-10
   0.303691E+03   0.120757E-05   0.100971E-06   0.347803E-14   0.347815E-14   0.000000E+00   0.992526E-06   0.992526E-06   0.992526E-06   0.232136E-11   0.139161E-04   0.972742E-06   0.887510E-10
   0.305214E+03   0.332378E-05   0.210485E-06   0.400358E-14   0.400354E-14   0.000000E+00   0.274296E-05   0.274296E-05   0.274296E-05   0.641535E-11   0.190072E-05   0.334015E-06   0.132546E-10
   0.306743E+03   0.206470E-05   0.954078E-07   0.299467E-14   0.299460E-14   0.000000E+00   0.170971E-05   0.170971E-05   0.170971E-05   0.399874E-11   0.112629E-04   0.581947E-06   0.699037E-10
   0.308281E+03   0.110739E-05   0.902591E-07   0.327622E-14   0.327632E-14   0.000000E+00   0.910566E-06   0.910566E-06   0.910566E-06   0.212967E-11   0.132560E-04   0.860597E-06   0.828947E-10
   0.309826E+03   0.306463E-05   0.134299E-06   0.373963E-14   0.373959E-14   0.000000E+00   0.253892E-05   0.253892E-05   0.253892E-05   0.593814E-11   0.300077E-05   0.349703E-06   0.195764E-10
   0.311379E+03   0.215360E-05   0.335635E-07   0.281251E-14   0.281246E-14   0.000000E+00   0.179416E-05   0.179416E-05   0.179416E-05   0.419626E-11   0.962295E-05   0.439553E-06   0.585007E-10
   0.312940E+03   0.517746E-06   0.119200E-07   0.316885E-14   0.316894E-14   0.000000E+00   0.430701E-06   0.430701E-06   0.430701E-06   0.100734E-11   0.131789E-04   0.771563E-06   0.806996E-10
   0.314508E+03   0.258688E-05   0.513446E-07   0.344474E-14   0.344469E-14   0.000000E+00   0.215332E-05   0.215332E-05   0.215332E-05   0.503627E-11   0.578549E-05   0.452890E-06   0.359075E-10
   0.316085E+03   0.253350E-05   0.384880E-07   0.260797E-14   0.260795E-14   0.000000E+00   0.211082E-05   0.211082E-05   0.211082E-05   0.493688E-11   0.576659E-05   0.187747E-06   0.341016E-10
   0.317669E+03   0.565340E-06   0.202455E-07   0.313548E-14   0.313555E-14   0.000000E+00   0.469105E-06   0.469105E-06   0.469105E-06   0.109716E-11   0.125444E-04   0.619728E-06   0.750172E-10
   0.319262E+03   0.166143E-05   0.322332E-08   0.309552E-14   0.309546E-14   0.000000E+00   0.138892E-05   0.138892E-05   0.138892E-05   0.324847E-11   0.978003E-05   0.577198E-06   0.587275E-10
   0.320862E+03   0.258804E-05   0.498918E-07   0.247410E-14   0.247412E-14   0.000000E+00   0.215452E-05   0.215452E-05   0.215452E-05   0.503909E-11   0.567506E-06   0.136439E-06   0.397160E-11
   0.322471E+03   0.173374E-05   0.911155E-07   0.310358E-14   0.310362E-14   0.000000E+00   0.143384E-05   0.143384E-05   0.143384E-05   0.335353E-11   0.877214E-05   0.347403E-06   0.511950E-10
   0.324087E+03   0.667916E-07   0.835067E-07   0.268010E-14   0.268004E-14   0.000000E+00   0.695386E-07   0.695386E-07   0.695386E-07   0.162640E-12   0.119842E-04   0.576217E-06   0.701599E-10
   0.325712E+03   0.174485E-05   0.359525E-07   0.248290E-14   0.248294E-14   0.000000E+00   0.146401E-05   0.146401E-05   0.146401E-05   0.342410E-11   0.796189E-05   0.449032E-06   0.467471E-10
   0.327344E+03   0.230264E-05   0.811827E-07   0.296424E-14   0.296423E-14   0.000000E+00   0.191088E-05   0.191088E-05   0.191088E-05   0.446925E-11   0.333460E-06   0.890603E-07   0.135158E-11
   0.328985E+03   0.161901E-05   0.129281E-06   0.230999E-14   0.230996E-14   0.000000E+00   0.133169E-05   0.133169E-05   0.133169E-05   0.311462E-11   0.785025E-05   0.281145E-06   0.447439E-10
   0.330634E+03   0.158636E-06   0.794350E-07   0.260900E-14   0.260905E-14   0.000000E+00   0.119512E-06   0.119512E-06   0.119512E-06   0.279519E-12   0.110201E-04   0.462279E-06   0.628678E-10
   0.332291E+03   0.120363E-05   0.335791E-08   0.260312E-14   0.260307E-14   0.000000E+00   0.100638E-05   0.100638E-05   0.100638E-05   0.235376E-11   0.888742E-05   0.435361E-06   0.507893E-10
   0.333957E+03   0.195310E-05   0.593007E-07   0.217860E-14   0.217862E-14   0.000000E+00   0.162239E-05   0.162239E-05   0.162239E-05   0.379451E-11   0.306409E-05   0.221789E-06   0.178117E-10
   0.335631E+03   0.183643E-05   0.126536E-06   0.265162E-14   0.265163E-14   0.000000E+00   0.151384E-05   0.151384E-05   0.151384E-05   0.354062E-11   0.380265E-05   0.672597E-07   0.208729E-10
   0.337313E+03   0.105188E-05   0.921446E-07   0.215576E-14   0.215574E-14   0.000000E+00   0.863868E-06   0.863868E-06   0.863868E-06   0.202045E-11   0.847003E-05   0.294071E-06   0.470348E-10
   0.339004E+03   0.264366E-07   0.592168E-07   0.233130E-14   0.233133E-14   0.000000E+00   0.318237E-07   0.318237E-07   0.318237E-07   0.744305E-13   0.992310E-05   0.401250E-06   0.551319E-10
   0.340703E+03   0.101271E-05   0.279466E-07   0.234398E-14   0.234395E-14   0.000000E+00   0.841688E-06   0.841688E-06   0.841688E-06   0.196858E-11   0.793164E-05   0.367154E-06   0.440944E-10
   0.342411E+03   0.156458E-05   0.724941E-07   0.201109E-14   0.201111E-14   0.000000E+00   0.129554E-05   0.129554E-05   0.129554E-05   0.303007E-11   0.383420E-05   0.221681E-06   0.214428E-10
   0.344127E+03   0.164318E-05   0.857028E-07   0.237307E-14   0.237307E-14   0.000000E+00   0.135906E-05   0.135906E-05   0.135906E-05   0.317862E-11   0.916076E-06   0.441752E-07   0.458662E-11
   0.345852E+03   0.127178E-05   0.671360E-07   0.192901E-14   0.192900E-14   0.000000E+00   0.105175E-05   0.105175E-05   0.105175E-05   0.245987E-11   0.536686E-05   0.152300E-06   0.288886E-10
   0.347586E+03   0.717763E-06   0.231557E-07   0.219156E-14   0.219159E-14   0.000000E+00   0.596000E-06   0.596000E-06   0.596000E-06   0.139395E-11   0.761619E-05   0.250555E-06   0.409712E-10
   0.349328E+03   0.671068E-07   0.487086E-08   0.199084E-14   0.199081E-14   0.000000E+00   0.552780E-07   0.552780E-07   0.552780E-07   0.129287E-12   0.835686E-05   0.312688E-06   0.449270E-10
   0.351079E+03   0.517049E-06   0.406809E-07   0.195213E-14   0.195216E-14   0.000000E+00   0.425391E-06   0.425391E-06   0.425391E-06   0.994924E-12   0.751604E-05   0.286212E-06   0.402309E-10
   0.352839E+03   0.936823E-06   0.508469E-07   0.204828E-14   0.204826E-14   0.000000E+00   0.774509E-06   0.774509E-06   0.774509E-06   0.181146E-11   0.558013E-05   0.231717E-06   0.298182E-10
   0.354608E+03   0.115952E-05   0.268511E-07   0.178162E-14   0.178164E-14   0.000000E+00   0.964550E-06   0.964550E-06   0.964550E-06   0.225593E-11   0.312801E-05   0.146478E-06   0.167163E-10
   0.356385E+03   0.121055E-05   0.178481E-07   0.201878E-14   0.201878E-14   0.000000E+00   0.100868E-05   0.100868E-05   0.100868E-05   0.235914E-11   0.606904E-06   0.636592E-07   0.340616E-11
   0.358171E+03   0.112845E-05   0.308664E-07   0.169686E-14   0.169686E-14   0.000000E+00   0.937926E-06   0.937926E-06   0.937926E-06   0.219366E-11   0.138388E-05   0.194362E-07   0.709267E-11
   0.359966E+03   0.951343E-06   0.538145E-08   0.192411E-14   0.192412E-14   0.000000E+00   0.794116E-06   0.794116E-06   0.794116E-06   0.185731E-11   0.331340E-05   0.759603E-07   0.170451E-10
   0.361771E+03   0.737208E-06   0.842854E-08   0.166518E-14   0.166517E-14   0.000000E+00   0.614670E-06   0.614670E-06   0.614670E-06   0.143762E-11   0.445848E-05   0.123117E-06   0.229260E-10
   0.363584E+03   0.534921E-06   0.167758E-07   0.180831E-14   0.180832E-14   0.000000E+00   0.444255E-06   0.444255E-06   0.444255E-06   0.103904E-11   0.508343E-05   0.139957E-06   0.260071E-10
   0.365407E+03   0.337924E-06   0.251342E-07   0.164086E-14   0.164085E-14   0.000000E+00   0.278259E-06   0.278259E-06   0.278259E-06   0.650804E-12   0.538676E-05   0.157279E-06   0.274659E-10
   0.367238E+03   0.188246E-06   0.218810E-08   0.169854E-14   0.169855E-14   0.000000E+00   0.156950E-06   0.156950E-06   0.156950E-06   0.367082E-12   0.534243E-05   0.143811E-06   0.270440E-10
   0.369080E+03   0.719584E-07   0.256127E-07   0.160682E-14   0.160681E-14   0.000000E+00   0.559236E-07   0.559236E-07   0.559236E-07   0.130796E-12   0.514720E-05   0.148384E-06   0.259740E-10
   0.370929E+03   0.320400E-09   0.178911E-07   0.161055E-14   0.161056E-14   0.000000E+00   0.267248E-08   0.267248E-08   0.267248E-08   0.625052E-14   0.482916E-05   0.130759E-06   0.242063E-10
   0.372788E+03   0.569878E-07   0.544813E-08   0.156085E-14   0.156084E-14   0.000000E+00   0.485178E-07   0.485178E-07   0.485178E-07   0.113475E-12   0.455140E-05   0.125130E-06   0.227094E-10
   0.374657E+03   0.738007E-07   0.277843E-08   0.153652E-14   0.153653E-14   0.000000E+00   0.612157E-07   0.612157E-07   0.612157E-07   0.143174E-12   0.425129E-05   0.108601E-06   0.210662E-10
   0.376535E+03   0.642407E-07   0.589181E-08   0.150207E-14   0.150207E-14   0.000000E+00   0.546516E-07   0.546516E-07   0.546516E-07   0.127822E-12   0.395525E-05   0.106523E-06   0.195279E-10
   0.378423E+03   0.280720E-07   0.691663E-08   0.148016E-14   0.148017E-14   0.000000E+00   0.245953E-07   0.245953E-07   0.245953E-07   0.575246E-13   0.368147E-05   0.921769E-07   0.180522E-10
   0.380319E+03   0.656409E-08   0.985147E-08   0.143680E-14   0.143679E-14   0.000000E+00   0.386636E-08   0.386636E-08   0.386636E-08   0.904281E-14   0.342977E-05   0.896407E-07   0.167520E-10
   0.382226E+03   0.335320E-08   0.732335E-08   0.142361E-14   0.142362E-14   0.000000E+00   0.400565E-08   0.400565E-08   0.400565E-08   0.936859E-14   0.324185E-05   0.759666E-07   0.157136E-10
   0.384142E+03   0.136849E-06   0.108980E-07   0.136820E-14   0.136819E-14   0.000000E+00   0.112568E-06   0.112568E-06   0.112568E-06   0.263280E-12   0.279014E-05   0.680468E-07   0.134693E-10
   0.386067E+03   0.216485E-06   0.557180E-08   0.138853E-14   0.138853E-14   0.000000E+00   0.179993E-06   0.179993E-06   0.179993E-06   0.420974E-12   0.230709E-05   0.471037E-07   0.110388E-10
   0.388002E+03   0.255740E-06   0.211279E-08   0.130446E-14   0.130446E-14   0.000000E+00   0.213365E-06   0.213365E-06   0.213365E-06   0.499027E-12   0.185689E-05   0.390571E-07   0.884579E-11
   0.389947E+03   0.317569E-06   0.182848E-08   0.134199E-14   0.134199E-14   0.000000E+00   0.265680E-06   0.265680E-06   0.265680E-06   0.621384E-12   0.107697E-05   0.130441E-07   0.506025E-11
   0.391902E+03   0.347454E-06   0.123378E-08   0.124704E-14   0.124704E-14   0.000000E+00   0.290557E-06   0.290557E-06   0.290557E-06   0.679566E-12   0.117939E-06   0.503814E-08   0.521510E-12
   0.393866E+03   0.322512E-06   0.164583E-07   0.128835E-14   0.128835E-14   0.000000E+00   0.266806E-06   0.266806E-06   0.266806E-06   0.624017E-12   0.657964E-06   0.231145E-07   0.313035E-11
   0.395841E+03   0.264301E-06   0.364778E-08   0.120846E-14   0.120846E-14   0.000000E+00   0.220266E-06   0.220266E-06   0.220266E-06   0.515168E-12   0.165066E-05   0.405092E-07   0.773411E-11
   0.397825E+03   0.157227E-06   0.804087E-08   0.121909E-14   0.121909E-14   0.000000E+00   0.130067E-06   0.130067E-06   0.130067E-06   0.304207E-12   0.234292E-05   0.557487E-07   0.109150E-10
   0.399819E+03   0.128229E-08   0.170061E-08   0.118842E-14   0.118842E-14   0.000000E+00   0.792080E-09   0.792080E-09   0.792080E-09   0.185255E-14   0.283763E-05   0.585040E-07   0.131129E-10
   0.401823E+03   0.188562E-06   0.325597E-08   0.113768E-14   0.113767E-14   0.000000E+00   0.158109E-06   0.158109E-06   0.158109E-06   0.369791E-12   0.273044E-05   0.546772E-07   0.125474E-10
   0.403837E+03   0.341474E-06   0.492539E-08   0.117275E-14   0.117275E-14   0.000000E+00   0.284547E-06   0.284547E-06   0.284547E-06   0.665510E-12   0.189795E-05   0.304471E-07   0.864442E-11
   0.405861E+03   0.520610E-06   0.130409E-07   0.106479E-14   0.106479E-14   0.000000E+00   0.432910E-06   0.432910E-06   0.432910E-06   0.101251E-11   0.198182E-07   0.512067E-08   0.655556E-13
   0.407896E+03   0.447265E-06   0.134995E-07   0.113258E-14   0.113258E-14   0.000000E+00   0.371543E-06   0.371543E-06   0.371543E-06   0.868981E-12   0.158911E-05   0.386483E-07   0.722411E-11
   0.409940E+03   0.293793E-06   0.117128E-07   0.104803E-14   0.104803E-14   0.000000E+00   0.243586E-06   0.243586E-06   0.243586E-06   0.569710E-12   0.350209E-05   0.666636E-07   0.157594E-10
   0.411995E+03   0.117346E-07   0.155785E-07   0.104389E-14   0.104388E-14   0.000000E+00   0.123663E-07   0.123663E-07   0.123663E-07   0.289228E-13   0.442728E-05   0.836099E-07   0.198205E-10
   0.414061E+03   0.324097E-06   0.420425E-08   0.106363E-14   0.106363E-14   0.000000E+00   0.270144E-06   0.270144E-06   0.270144E-06   0.631825E-12   0.395467E-05   0.611909E-07   0.175574E-10
   0.416136E+03   0.598527E-06   0.131484E-07   0.951982E-15   0.951981E-15   0.000000E+00   0.498005E-06   0.498005E-06   0.498005E-06   0.116475E-11   0.172051E-05   0.195264E-07   0.756953E-11
   0.418222E+03   0.606268E-06   0.181074E-07   0.104121E-14   0.104121E-14   0.000000E+00   0.503658E-06   0.503658E-06   0.503658E-06   0.117798E-11   0.160013E-05   0.420112E-07   0.710800E-11
   0.420318E+03   0.358360E-06   0.247699E-08   0.943179E-15   0.943184E-15   0.000000E+00   0.299060E-06   0.299060E-06   0.299060E-06   0.699455E-12   0.479161E-05   0.881827E-07   0.210169E-10
   0.422425E+03   0.113204E-06   0.109488E-07   0.932501E-15   0.932495E-15   0.000000E+00   0.928009E-07   0.928009E-07   0.928009E-07   0.217047E-12   0.578619E-05   0.982356E-07   0.252174E-10
   0.424542E+03   0.563671E-06   0.439123E-08   0.983967E-15   0.983970E-15   0.000000E+00   0.470316E-06   0.470316E-06   0.470316E-06   0.109999E-11   0.365013E-05   0.476473E-07   0.157676E-10
   0.426670E+03   0.751041E-06   0.228402E-07   0.848529E-15   0.848531E-15   0.000000E+00   0.623862E-06   0.623862E-06   0.623862E-06   0.145911E-11   0.109877E-05   0.298068E-07   0.478834E-11
   0.428809E+03   0.421157E-06   0.284896E-08   0.923976E-15   0.923970E-15   0.000000E+00   0.351476E-06   0.351476E-06   0.351476E-06   0.822047E-12   0.567159E-05   0.101628E-06   0.243724E-10
   0.430958E+03   0.244872E-06   0.161474E-08   0.904454E-15   0.904460E-15   0.000000E+00   0.204895E-06   0.204895E-06   0.204895E-06   0.479217E-12   0.679169E-05   0.102756E-06   0.289607E-10
