# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_dmeff          12:T_dmeff               13:Vrel_dmeff            14:dkappa_dmeff          15:dkappaT_dmeff         16:cdmeff2               17:(.)rho_lambda         18:(.)rho_fld            19:(.)w_fld              20:(.)rho_ur             21:(.)rho_crit           22:(.)rho_tot            23:(.)p_tot              24:(.)p_tot_prime        25:gr.fac. D             26:gr.fac. f          
       8.483902079640e+02       5.678176261474e-04       3.385881681017e+02       3.460864680909e+00       1.381989903829e+04       1.627037715848e+01       1.173848691818e+07       1.696202326961e+02       1.432214518551e+00       1.570269813927e+00       7.984989053800e+00       8.584439534163e-01       0.000000000000e+00       8.101012346805e-16       4.178349437022e-16       1.232917635424e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.901109143617e-01       1.197758433956e+01       1.197758433956e+01       8.074417720483e-01      -1.315977895331e-02       1.785513595694e-03       8.558462775590e-01 
       8.424776216584e+02       5.744376275695e-04       3.403061582585e+02       3.422379619611e+00       1.381818104814e+04       1.638239200818e+01       1.165532648613e+07       1.703544217050e+02       1.392750525767e+00       1.537705708020e+00       7.819397110998e+00       8.465343310517e-01       0.000000000000e+00       7.849468014387e-16       4.048607612821e-16       1.215812752358e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.628288770182e-01       1.171268226073e+01       1.171268226073e+01       7.851930953393e-01      -1.274356976951e-02       1.796225380129e-03       8.567018972208e-01 
       8.366061812748e+02       5.811320717167e-04       3.420313740463e+02       3.384335706897e+00       1.381645583235e+04       1.649516937819e+01       1.157274880849e+07       1.710905331046e+02       1.354373870498e+00       1.505816851638e+00       7.657238883862e+00       8.347899139937e-01       0.000000000000e+00       7.605739128387e-16       3.922896848535e-16       1.198945141084e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.362985320549e-01       1.145372817698e+01       1.145372817698e+01       7.635574285952e-01      -1.234057178353e-02       1.807012222273e-03       8.575533229223e-01 
       8.307756006044e+02       5.879017693184e-04       3.437638390784e+02       3.346727689540e+00       1.381472336732e+04       1.660871436632e+01       1.149074982603e+07       1.718285645762e+02       1.317054596058e+00       1.474589244335e+00       7.498443178641e+00       8.232084109940e-01       0.000000000000e+00       7.369472496938e-16       3.801034974459e-16       1.182311510858e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       9.104991699755e-01       1.120058622793e+01       1.120058622793e+01       7.425178830887e-01      -1.195036395763e-02       1.817874648896e-03       8.584005646588e-01 
       8.249855954280e+02       5.947475397388e-04       3.455035770386e+02       3.309550379605e+00       1.381298362936e+04       1.672303210348e+01       1.140932550773e+07       1.725685137658e+02       1.280763571010e+00       1.444009175911e+00       7.342940277507e+00       8.117875625749e-01       0.000000000000e+00       7.140489342943e-16       3.682929780735e-16       1.165908616564e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.854106517902e-01       1.095312371514e+01       1.095312371514e+01       7.220580353441e-01      -1.157253873197e-02       1.828813190454e-03       8.592436325333e-01 
       8.192358835019e+02       6.016702110682e-04       3.472506116823e+02       3.272798653601e+00       1.381123659471e+04       1.683812775387e+01       1.132847185052e+07       1.733103782846e+02       1.245472466433e+00       1.414063220394e+00       7.190661907961e+00       8.005251405887e-01       0.000000000000e+00       6.918567407037e-16       3.568466630173e-16       1.149733258083e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.610133933007e-01       1.071121102701e+01       1.071121102701e+01       7.021619143219e-01      -1.120670159114e-02       1.839828381125e-03       8.600825367539e-01 
       8.135261845448e+02       6.086706202146e-04       3.490049668358e+02       3.236467451649e+00       1.380948223956e+04       1.695400651518e+01       1.124818487913e+07       1.740541557087e+02       1.211153733818e+00       1.384738230148e+00       7.041541212878e+00       7.894189477835e-01       0.000000000000e+00       6.703490221714e-16       3.457533872915e-16       1.133782279670e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.372883498183e-01       1.047472156558e+01       1.047472156558e+01       6.828139889563e-01      -1.085247064461e-02       1.850920758826e-03       8.609172876328e-01 
       8.078562202237e+02       6.157496129973e-04       3.507666663978e+02       3.200551776657e+00       1.380772054000e+04       1.707067361883e+01       1.116846064589e+07       1.747998435797e+02       1.177780583571e+00       1.356021330103e+00       6.895512721164e+00       7.784668173749e-01       0.000000000000e+00       6.495048106032e-16       3.350023359485e-16       1.118052569336e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       8.142170013030e-01       1.024353167506e+01       1.024353167506e+01       6.639991560355e-01      -1.050947622080e-02       1.862090865246e-03       8.617478955839e-01 
       8.022257141405e+02       6.229080442406e-04       3.525357343388e+02       3.165046693507e+00       1.380595147206e+04       1.718813433012e+01       1.108929523053e+07       1.755474394047e+02       1.145326964106e+00       1.327899912110e+00       6.752512319030e+00       7.676666126236e-01       0.000000000000e+00       6.293037913721e-16       3.245830310865e-16       1.102541058248e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.917813379115e-01       1.001752057208e+01       1.001752057208e+01       6.457027284167e-01      -1.017736047428e-02       1.873339245867e-03       8.625743711214e-01 
       7.966343918186e+02       6.301467778690e-04       3.543121947021e+02       3.129947328253e+00       1.380417501169e+04       1.730639394851e+01       1.101068474001e+07       1.762969406563e+02       1.113767541519e+00       1.300361629402e+00       6.612477221853e+00       7.570162264190e-01       0.000000000000e+00       6.097262791715e-16       3.144853193957e-16       1.087244720121e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.699638459435e-01       9.796570277640e+00       9.796570277640e+00       6.279104235649e-01      -9.855777005622e-03       1.884666449996e-03       8.633967248578e-01 
       7.910819806895e+02       6.374666870030e-04       3.560960716039e+02       3.095248867332e+00       1.380239113479e+04       1.742545780776e+01       1.093262530830e+07       1.770483447732e+02       1.083077679815e+00       1.273394391178e+00       6.475345946630e+00       7.465135808681e-01       0.000000000000e+00       5.907531950154e-16       3.046993602947e-16       1.072160570637e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.487474941755e-01       9.580565550722e+00       9.580565550722e+00       6.106083524077e-01      -9.544390493537e-03       1.896073030785e-03       8.642149675022e-01 
       7.855682100795e+02       6.448686540563e-04       3.578873892337e+02       3.060946556782e+00       1.380059981716e+04       1.754533127619e+01       1.085511309621e+07       1.778016491598e+02       1.053233421689e+00       1.246986357300e+00       6.341058284994e+00       7.361566268909e-01       0.000000000000e+00       5.723660444443e-16       2.952156146901e-16       1.057285666859e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.281157205698e-01       9.369393823475e+00       9.369393823475e+00       5.937830084972e-01      -9.242876338932e-03       1.907559545267e-03       8.650291098588e-01 
       7.800928111966e+02       6.523535708340e-04       3.596861718548e+02       3.027035701471e+00       1.379880103454e+04       1.766601975686e+01       1.077814429121e+07       1.785568511868e+02       1.024211469826e+00       1.221125933093e+00       6.209555276790e+00       7.259433438210e-01       0.000000000000e+00       5.545468969510e-16       2.860248343642e-16       1.042617106656e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       7.080524193510e-01       9.162945137983e+00       9.162945137983e+00       5.774212574700e-01      -8.950920320428e-03       1.919126554374e-03       8.658391628245e-01 
       7.746555171175e+02       6.599223386313e-04       3.614924438046e+02       2.993511664342e+00       1.379699476259e+04       1.778752868782e+01       1.070171510725e+07       1.793139481911e+02       9.959891687234e-01       1.195801764258e+00       6.080779184208e+00       7.158717390112e-01       0.000000000000e+00       5.372783666022e-16       2.771180519805e-16       1.028152028143e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.885419284375e-01       8.961112084550e+00       8.961112084550e+00       5.615103267978e-01      -8.668218261008e-03       1.930774622971e-03       8.666451373881e-01 
       7.692560627746e+02       6.675758683339e-04       3.633062294946e+02       2.960369865656e+00       1.379518097690e+04       1.790986354227e+01       1.062582178453e+07       1.800729374762e+02       9.685444870099e-01       1.171002731894e+00       5.954673466440e+00       7.059398474456e-01       0.000000000000e+00       5.205435938011e-16       2.684865716767e-16       1.013887609115e-13       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.695690172194e-01       8.763789741485e+00       8.763789741485e+00       5.460377958206e-01      -8.394475705436e-03       1.942504319879e-03       8.674470446276e-01 
       7.638941849428e+02       6.753150805192e-04       3.651275534116e+02       2.927605782261e+00       1.379335965298e+04       1.803302982884e+01       1.055046058939e+07       1.808338163123e+02       9.418560002549e-01       1.146717947610e+00       5.831182754868e+00       6.961457313561e-01       0.000000000000e+00       5.043262281108e-16       2.601219602058e-16       9.998210665051e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.511188746732e-01       8.570875616329e+00       8.570875616329e+00       5.309915860535e-01      -8.129407608078e-03       1.954316217908e-03       8.682448957092e-01 
       7.585696222272e+02       6.831409055586e-04       3.669564401173e+02       2.895214946856e+00       1.379153076628e+04       1.815703309176e+01       1.047562781408e+07       1.815965819362e+02       9.159028742486e-01       1.122936748754e+00       5.710252828771e+00       6.864874798452e-01       0.000000000000e+00       4.886104120486e-16       2.520160385771e-16       9.859496558361e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.331770978040e-01       8.382269588501e+00       8.382269588501e+00       5.163599517617e-01      -7.872738030802e-03       1.966210893878e-03       8.690387018852e-01 
       7.532821150499e+02       6.910542837204e-04       3.687929142490e+02       2.863192947275e+00       1.378969429215e+04       1.828187891109e+01       1.040131977657e+07       1.823612315519e+02       8.906648487435e-01       1.099648693730e+00       5.591830591523e+00       6.769632085129e-01       0.000000000000e+00       4.733807657520e-16       2.441608741477e-16       9.722706706881e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       6.157296804054e-01       8.197873853325e+00       8.197873853325e+00       5.021314707938e-01      -7.624199850631e-03       1.978188928654e-03       8.698284744927e-01 
       7.480314056379e+02       6.990561652751e-04       3.706370005200e+02       2.831535425774e+00       1.378785020588e+04       1.840757290295e+01       1.032753282043e+07       1.831277623308e+02       8.661222216441e-01       1.076843557418e+00       5.475864047297e+00       6.675710590898e-01       0.000000000000e+00       4.586223724201e-16       2.365487731126e-16       9.587814421703e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.987630021296e-01       8.017592867411e+00       8.017592867411e+00       4.882950356687e-01      -7.383534476813e-03       1.990250907171e-03       8.706142249513e-01 
       7.428172380100e+02       7.071475106001e-04       3.724887237200e+02       2.800238078332e+00       1.378599848268e+04       1.853412071971e+01       1.025426331459e+07       1.838961714113e+02       8.422558336316e-01       1.054511326684e+00       5.362302278243e+00       6.583091990747e-01       0.000000000000e+00       4.443207644370e-16       2.291722733486e-16       9.454793384009e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.822638178583e-01       7.841333295339e+00       7.841333295339e+00       4.748398449074e-01      -7.150491577036e-03       2.002397418462e-03       8.713959647620e-01 
       7.376393579647e+02       7.153292902866e-04       3.743481087152e+02       2.769296653960e+00       1.378413909768e+04       1.866152805025e+01       1.018150765321e+07       1.846664558997e+02       8.190470532121e-01       1.032642195987e+00       5.251095422146e+00       6.491758213772e-01       0.000000000000e+00       4.304619100965e-16       2.220241375660e-16       9.323617639936e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.662192473664e-01       7.669003957633e+00       7.669003957633e+00       4.617553946036e-01      -6.924828812454e-03       2.014629055688e-03       8.721737055054e-01 
       7.324975130679e+02       7.236024852478e-04       3.762151804493e+02       2.738706954018e+00       1.378227202595e+04       1.878980062018e+01       1.010926225546e+07       1.854386128698e+02       7.964777621771e-01       1.011226563077e+00       5.142194650540e+00       6.401691439658e-01       0.000000000000e+00       4.170322008509e-16       2.150973467326e-16       9.194261595524e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.506167652706e-01       7.500515779988e+00       7.500515779988e+00       4.490314702267e-01      -6.706311581271e-03       2.026946416167e-03       8.729474588397e-01 
       7.273914526403e+02       7.319680868270e-04       3.780899639430e+02       2.708464831543e+00       1.378039724245e+04       1.891894419203e+01       1.003752356539e+07       1.862126393636e+02       7.745303414641e-01       9.902550247797e-01       5.035552147284e+00       6.312874095201e-01       0.000000000000e+00       4.040184390258e-16       2.083850937366e-16       9.066700011720e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.354441912542e-01       7.335781743705e+00       7.335781743705e+00       4.366581386502e-01      -6.494712770582e-03       2.039350101401e-03       8.737172364996e-01 
       7.223209277454e+02       7.404270969085e-04       3.799724842951e+02       2.678566190582e+00       1.377851472210e+04       1.904896456549e+01       9.966288051743e+06       1.869885323910e+02       7.531876574064e-01       9.697183728696e-01       4.931121087571e+00       6.225288850885e-01       0.000000000000e+00       3.914078259451e-16       2.018807772622e-16       8.940907999459e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.206896805621e-01       7.174716837332e+00       7.174716837332e+00       4.246257404003e-01      -6.289812516218e-03       2.051840717111e-03       8.744830502943e-01 
       7.172856911775e+02       7.489805280281e-04       3.818627666828e+02       2.649006985543e+00       1.377662443971e+04       1.917986757766e+01       9.895552207772e+06       1.877662889305e+02       7.324330483624e-01       9.496075900291e-01       4.828855617382e+00       6.138918617503e-01       0.000000000000e+00       3.791879504260e-16       1.955779958554e-16       8.816861014816e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       5.063417147570e-01       7.017238009453e+00       7.017238009453e+00       4.129248821173e-01      -6.091397970331e-03       2.064418873259e-03       8.752449121060e-01 
       7.122854974495e+02       7.576294034862e-04       3.837608363616e+02       2.619783220539e+00       1.377472637003e+04       1.931165910325e+01       9.825312551080e+06       1.885459059289e+02       7.122503117124e-01       9.299138458913e-01       4.728710833362e+00       6.053746542823e-01       0.000000000000e+00       3.673467776104e-16       1.894705421633e-16       8.694534854215e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.923890927300e-01       6.863264122619e+00       6.863264122619e+00       4.015464292250e-01      -5.899263076460e-03       2.077085184083e-03       8.760028338881e-01 
       7.073201027809e+02       7.663747574607e-04       3.856667186663e+02       2.590890948761e+00       1.377282048773e+04       1.944434505481e+01       9.755565623451e+06       1.893273803019e+02       6.926236912139e-01       9.106284931645e-01       4.630642763113e+00       5.969756008308e-01       0.000000000000e+00       3.558726381048e-16       1.835523973326e-16       8.573905649716e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.788209219596e-01       6.712715908374e+00       6.712715908374e+00       3.904814988020e-01      -5.713208351856e-03       2.089840268125e-03       8.767568276641e-01 
       7.023892650863e+02       7.752176351221e-04       3.875804390110e+02       2.562326271842e+00       1.377090676738e+04       1.957793138298e+01       9.686307990682e+06       1.901107089341e+02       6.735378647054e-01       8.917430638370e-01       4.534608345895e+00       5.886930625869e-01       0.000000000000e+00       3.447542174100e-16       1.778177255580e-16       8.454949864358e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.656266100105e-01       6.565515923370e+00       6.565515923370e+00       3.797214526495e-01      -5.533040676806e-03       2.102684748264e-03       8.775069055254e-01 
       6.974927439632e+02       7.841590927496e-04       3.895020228895e+02       2.534085339235e+00       1.376898518351e+04       1.971242407671e+01       9.617536242415e+06       1.908958886792e+02       6.549779321484e-01       8.732492654609e-01       4.440565413727e+00       5.805254234678e-01       0.000000000000e+00       3.339805456239e-16       1.722608687708e-16       8.337644287574e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.527958562677e-01       6.421588506526e+00       6.421588506526e+00       3.692578905495e-01      -5.358573090751e-03       2.115619251741e-03       8.782530796303e-01 
       6.926303006804e+02       7.932001978482e-04       3.914314958761e+02       2.506164347606e+00       1.376705571052e+04       1.984782916348e+01       9.549246991972e+06       1.916829163601e+02       6.369294039994e-01       8.551389775123e-01       4.348472672882e+00       5.724710898011e-01       0.000000000000e+00       3.235409874071e-16       1.668763414636e-16       8.221966030661e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.403186438969e-01       6.280859737213e+00       6.280859737213e+00       3.590826437096e-01      -5.189624594961e-03       2.128644410193e-03       8.789953622018e-01 
       6.878016981669e+02       8.023420292670e-04       3.933688836254e+02       2.478559540226e+00       1.376511832277e+04       1.998415270956e+01       9.481436876192e+06       1.924717887697e+02       6.193781899014e-01       8.374042478280e-01       4.258289685764e+00       5.645284900143e-01       0.000000000000e+00       3.134252322006e-16       1.616588256442e-16       8.107892522322e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.281852320276e-01       6.143257394443e+00       6.143257394443e+00       3.491877683872e-01      -5.026019961572e-03       2.141760859687e-03       8.797337655267e-01 
       6.830067009994e+02       8.115856773190e-04       3.953142118731e+02       2.451267206372e+00       1.376317299452e+04       2.012140082022e+01       9.414102555267e+06       1.932625026701e+02       6.023105876877e-01       8.200372891148e-01       4.169976853158e+00       5.566960743288e-01       0.000000000000e+00       3.036232846903e-16       1.566031659182e-16       7.995401504266e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.163861481509e-01       6.008710917034e+00       6.008710917034e+00       3.395655396904e-01      -4.867589548759e-03       2.154969240743e-03       8.804683019537e-01 
       6.782450753918e+02       8.209322439023e-04       3.972675064362e+02       2.424283680744e+00       1.376121969996e+04       2.025957963997e+01       9.347240712582e+06       1.940550547937e+02       5.857132726879e-01       8.030304755321e-01       4.083495396855e+00       5.489723144569e-01       0.000000000000e+00       2.941254555131e-16       1.517043646948e-16       7.884471026864e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       4.049121807267e-01       5.877151364724e+00       5.877151364724e+00       3.302084455490e-01      -4.714169121865e-03       2.168270198373e-03       8.811989838919e-01 
       6.735165891832e+02       8.303828426219e-04       3.992287932136e+02       2.397605342882e+00       1.375925841318e+04       2.039869535283e+01       9.280848054550e+06       1.948494418430e+02       5.695732873291e-01       7.863763393448e-01       3.998807342626e+00       5.413557033047e-01       0.000000000000e+00       2.849223521992e-16       1.469575775151e-16       7.775079444875e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.937543719945e-01       5.748511380217e+00       5.748511380217e+00       3.211091808520e-01      -4.565599680283e-03       2.181664382109e-03       8.819258238094e-01 
       6.688210118270e+02       8.399385989136e-04       4.011980981863e+02       2.371228616590e+00       1.375728910821e+04       2.053875418253e+01       9.214921310458e+06       1.956456604909e+02       5.538780310228e-01       7.700675676459e-01       3.915875503561e+00       5.338447546779e-01       0.000000000000e+00       2.760048703485e-16       1.423581085012e-16       7.667205413220e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.829040109828e-01       5.622725152135e+00       5.622725152135e+00       3.122606417460e-01      -4.421727289907e-03       2.195152446033e-03       8.826488342315e-01 
       6.641581143795e+02       8.496006501687e-04       4.031754474179e+02       2.345149969375e+00       1.375531175898e+04       2.067976239275e+01       9.149457232303e+06       1.964437073808e+02       5.386152503313e-01       7.540969991469e-01       3.834663463747e+00       5.264380029920e-01       0.000000000000e+00       2.673641850359e-16       1.379014059231e-16       7.560827882826e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.723526267101e-01       5.499728378858e+00       5.499728378858e+00       3.036559200913e-01      -4.282402920972e-03       2.208735048814e-03       8.833680277398e-01 
       6.595276694885e+02       8.593701458599e-04       4.051608670547e+02       2.319365911886e+00       1.375332633934e+04       2.082172628739e+01       9.084452594640e+06       1.972435791271e+02       5.237730294039e-01       7.384576210347e-01       3.755135562283e+00       5.191340029866e-01       0.000000000000e+00       2.589917424454e-16       1.335830578837e-16       7.455926096522e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.620919815740e-01       5.379458233218e+00       5.379458233218e+00       2.952882980701e-01      -4.147482291111e-03       2.222412853735e-03       8.840834169701e-01 
       6.549294513829e+02       8.692482476694e-04       4.071543833269e+02       2.293872997366e+00       1.375133282307e+04       2.096465221081e+01       9.019904194420e+06       1.980452723151e+02       5.093397806773e-01       7.231425658934e-01       3.677256877628e+00       5.119313294438e-01       0.000000000000e+00       2.508792517261e-16       1.293987881186e-16       7.352479584986e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.521140649220e-01       5.261853328043e+00       5.261853328043e+00       2.871512429439e-01      -4.016825713458e-03       2.236186528728e-03       8.847950146113e-01 
       6.503632358612e+02       8.792361296169e-04       4.091560225480e+02       2.268667821106e+00       1.374933118385e+04       2.110854654802e+01       8.955808850838e+06       1.988487835014e+02       4.953042358321e-01       7.081451086907e-01       3.600993212278e+00       5.048285769099e-01       0.000000000000e+00       2.430186770703e-16       1.253444519095e-16       7.250468162761e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.424110867995e-01       5.146853682523e+00       5.146853682523e+00       2.792384019547e-01      -3.890297949631e-03       2.250056746408e-03       8.855028334037e-01 
       6.458288002807e+02       8.893349781906e-04       4.111658111158e+02       2.243747019913e+00       1.374732139528e+04       2.125341572502e+01       8.892163405181e+06       1.996541092141e+02       4.816554369980e-01       6.934586638257e-01       3.526311077752e+00       4.978243594221e-01       0.000000000000e+00       2.354022300084e-16       1.214160321107e-16       7.149871924315e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.329754718699e-01       5.034400689368e+00       5.034400689368e+00       2.715435973668e-01      -3.767768067446e-03       2.264024184101e-03       8.862068861378e-01 
       6.413259235466e+02       8.995459924781e-04       4.131837755127e+02       2.219107271576e+00       1.374530343088e+04       2.139926620895e+01       8.828964720670e+06       2.004612459529e+02       4.683827282017e-01       6.790767822387e-01       3.453177679895e+00       4.909173102375e-01       0.000000000000e+00       2.280223619179e-16       1.176096352851e-16       7.050671240165e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.237998535026e-01       4.924437082760e+00       4.924437082760e+00       2.640608216456e-01      -3.649109303201e-03       2.278089523882e-03       8.869071856528e-01 
       6.368543861016e+02       9.098703842997e-04       4.152099423062e+02       2.194745294348e+00       1.374327726409e+04       2.154610450841e+01       8.766209682309e+06       2.012701901895e+02       4.554757470497e-01       6.649931485808e-01       3.381560904485e+00       4.841060815671e-01       0.000000000000e+00       2.208717567428e-16       1.139214879489e-16       6.952846753043e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.148770680228e-01       4.816906907061e+00       4.816906907061e+00       2.567842327683e-01      -3.534198928382e-03       2.292253452606e-03       8.876037448351e-01 
       6.324139699147e+02       9.203093783427e-04       4.172443381490e+02       2.170657846429e+00       1.374124286825e+04       2.169393717366e+01       8.703895196738e+06       2.020809383679e+02       4.429244166414e-01       6.512015784415e-01       3.311429303139e+00       4.773893443127e-01       0.000000000000e+00       2.139433239186e-16       1.103479329225e-16       6.856379374126e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       3.062001491213e-01       4.711755486266e+00       4.711755486266e+00       2.497081496650e-01      -3.422918120661e-03       2.306516661942e-03       8.882965766169e-01 
       6.280044584712e+02       9.308642122971e-04       4.192869897795e+02       2.146841725461e+00       1.373920021662e+04       2.184277079690e+01       8.642018192080e+06       2.028934869041e+02       4.307189377036e-01       6.376960156347e-01       3.242752079504e+00       4.707657878083e-01       0.000000000000e+00       2.072301915013e-16       1.068854257869e-16       6.761250279314e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.977623224167e-01       4.608929394182e+00       4.608929394182e+00       2.428270477842e-01      -3.315151839027e-03       2.320879848407e-03       8.889856939749e-01 
       6.236256367615e+02       9.415361369929e-04       4.213379240226e+02       2.123293768022e+00       1.373714928237e+04       2.199261201253e+01       8.580575617789e+06       2.037078321871e+02       4.188497809425e-01       6.244705295404e-01       3.175499075748e+00       4.642341195639e-01       0.000000000000e+00       2.007256994930e-16       1.035305314407e-16       6.667440905561e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.895570001684e-01       4.508376425322e+00       4.508376425322e+00       2.361355547811e-01      -3.210788702934e-03       2.335343713398e-03       8.896711099289e-01 
       6.192772912711e+02       9.523264165384e-04       4.233971677897e+02       2.100010849134e+00       1.373509003861e+04       2.214346749735e+01       8.519564444511e+06       2.045239705786e+02       4.073076796065e-01       6.115193125013e-01       3.109640759315e+00       4.577930650139e-01       0.000000000000e+00       1.944233933628e-16       1.002799207585e-16       6.574932947251e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.815777761350e-01       4.410045566480e+00       4.410045566480e+00       2.296284463246e-01      -3.109720875327e-03       2.349908963230e-03       8.903528375403e-01 
       6.149592099701e+02       9.632363284609e-04       4.254647480789e+02       2.076989881774e+00       1.373302245832e+04       2.229534397088e+01       8.458981663926e+06       2.053418984132e+02       3.960836222528e-01       5.988366772743e-01       3.045148209969e+00       4.514413672685e-01       0.000000000000e+00       1.883170177571e-16       9.713036734692e-17       6.483708352633e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.738184205738e-01       4.313886968993e+00       4.313886968993e+00       2.233006420197e-01      -3.011843949425e-03       2.364576309168e-03       8.910308899110e-01 
       6.106711823028e+02       9.742671638478e-04       4.275406919762e+02       2.054227816394e+00       1.373094651442e+04       2.244824819558e+01       8.398824288612e+06       2.061616119990e+02       3.851688457146e-01       5.864170545336e-01       2.981993107097e+00       4.451777868684e-01       0.000000000000e+00       1.824005103948e-16       9.407874439562e-17       6.393749320299e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.662728753790e-01       4.219851921646e+00       4.219851921646e+00       2.171472014420e-01      -2.917056839138e-03       2.379346467460e-03       8.917052801817e-01 
       6.064129991778e+02       9.854202274897e-04       4.296250266551e+02       2.031721640442e+00       1.372886217974e+04       2.260218697711e+01       8.339089351894e+06       2.069831076177e+02       3.745548282611e-01       5.742549904267e-01       2.920147717276e+00       4.390011015436e-01       0.000000000000e+00       1.766679961442e-16       9.112202162240e-17       6.305038295716e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.589352493532e-01       4.127892824240e+00       4.127892824240e+00       2.111633202822e-01      -2.825261673000e-03       2.394220159378e-03       8.923760215309e-01 
       6.021844529570e+02       9.966968380252e-04       4.317177793775e+02       2.009468377896e+00       1.372676942702e+04       2.275716716458e+01       8.279773907703e+06       2.078063815246e+02       3.642332829463e-01       5.623451441799e-01       2.859584882106e+00       4.329101059746e-01       0.000000000000e+00       1.711137812755e-16       8.825726230882e-17       6.217557967799e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.517998136088e-01       4.037963161764e+00       4.037963161764e+00       2.053443265958e-01      -2.736363691507e-03       2.409198111246e-03       8.930431271734e-01 
       5.979853374466e+02       1.008098328087e-03       4.338189774940e+02       1.987465088800e+00       1.372466822890e+04       2.291319565084e+01       8.220875030432e+06       2.086314299490e+02       3.541961511408e-01       5.506822857545e-01       2.800278006284e+00       4.269036115578e-01       0.000000000000e+00       1.657323478856e-16       8.548162042454e-17       6.131291265538e-14       3.892717486109e-08      -4.653754712670e-12      -1.000000000000e+00       2.448609970972e-01       3.950017479199e+00       3.950017479199e+00       1.996856771568e-01      -2.650271147748e-03       2.424281054480e-03       8.937066103591e-01 
