# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_dmeff          13:T_dmeff               14:Vrel_dmeff            15:dkappa_dmeff          16:dkappaT_dmeff         17:cdmeff2               18:(.)rho_lambda         19:(.)rho_fld            20:(.)w_fld              21:(.)rho_ur             22:(.)rho_crit           23:(.)rho_tot            24:(.)p_tot              25:(.)p_tot_prime        26:gr.fac. D             27:gr.fac. f          
       2.886434279886e+02       3.224970757231e-03       7.042376551857e+02       6.415936058362e-01       1.345424954926e+04       4.645107828855e+01       3.896934960461e+06       3.032919384230e+02       1.936572619012e-02       6.226493922245e-02       1.324785940903e-10       3.166238398759e-01       5.428703470704e-02       0.000000000000e+00       1.106722711103e-14       5.708267089235e-15       7.796833010795e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.338781070644e-02       4.116423550499e-01       4.116423550499e-01       1.091780670967e-02      -9.673715016787e-05       4.738049818151e-03       9.455466306771e-01 
       2.866267973299e+02       3.260680185032e-03       7.073977614858e+02       6.347287895527e-01       1.345108944296e+04       4.676577275771e+01       3.868893777077e+06       3.042785297662e+02       1.883200036750e-02       6.097342187677e-02       1.297306848442e-10       3.100563367776e-01       5.353372377354e-02       0.000000000000e+00       1.077895195466e-14       5.559580198543e-15       7.688640705068e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.301883821287e-02       4.028806362870e-01       4.028806362870e-01       1.061690727094e-02      -9.371701758913e-05       4.769460654997e-03       9.459048743234e-01 
       2.846242056080e+02       3.296775822996e-03       7.105698053799e+02       6.279385341939e-01       1.344791739907e+04       4.708255510221e+01       3.841050724191e+06       3.052664006155e+02       1.831298375056e-02       5.970869244501e-02       1.270397711596e-10       3.036250530714e-01       5.279086546043e-02       0.000000000000e+00       1.049791107173e-14       5.414624609696e-15       7.581949629462e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.266003440903e-02       3.943068027256e-01       3.943068027256e-01       1.032430046401e-02      -9.079133229757e-05       4.801091737524e-03       9.462608990692e-01 
       2.826355551124e+02       3.333261783631e-03       7.137538263157e+02       6.212220117995e-01       1.344473337813e+04       4.740143869764e+01       3.813404415044e+06       3.062555458928e+02       1.780827097636e-02       5.847019533703e-02       1.244046709299e-10       2.973271635224e-01       5.205831474451e-02       0.000000000000e+00       1.022392833584e-14       5.273309480024e-15       7.476738955401e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.231111906158e-02       3.859167879443e-01       3.859167879443e-01       1.003975775679e-02      -8.795713483399e-05       4.832944610284e-03       9.466147168358e-01 
       2.806607488122e+02       3.370142222914e-03       7.169498638805e+02       6.145784038912e-01       1.344153734057e+04       4.772243700002e+01       3.785953472530e+06       3.072459605210e+02       1.731746785266e-02       5.725738648505e-02       1.218242265639e-10       2.911599014878e-01       5.133592861443e-02       0.000000000000e+00       9.956831840164e-15       5.135546143227e-15       7.372988143259e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.197181965965e-02       3.777066145295e-01       3.777066145295e-01       9.763056914915e-03      -8.521155868702e-05       4.865020828656e-03       9.469663395046e-01 
       2.786996903518e+02       3.407421340743e-03       7.201579578018e+02       6.080069013597e-01       1.343832924664e+04       4.804556354619e+01       3.758696529131e+06       3.082376394242e+02       1.684019105006e-02       5.606973310468e-02       1.192973044780e-10       2.851205577025e-01       5.062356604281e-02       0.000000000000e+00       9.696453796178e-15       5.001248057145e-15       7.270676938349e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.164187120200e-02       3.696723921011e-01       3.696723921011e-01       9.493981828163e-03      -8.255182736612e-05       4.897321958927e-03       9.473157789168e-01 
       2.767522840458e+02       3.445103381406e-03       7.233781479478e+02       6.015067043531e-01       1.343510905650e+04       4.837083195428e+01       3.731632226847e+06       3.092305775278e+02       1.637606780269e-02       5.490671346095e-02       1.168227945978e-10       2.792064790887e-01       4.992108795868e-02       0.000000000000e+00       9.442630434847e-15       4.870330752799e-15       7.169785366968e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.132101599010e-02       3.618103153818e-01       3.618103153818e-01       9.232322341743e-03      -7.997525156695e-05       4.929849578363e-03       9.476630468734e-01 
       2.748184348748e+02       3.483192634045e-03       7.266104743280e+02       5.950770221669e-01       1.343187673012e+04       4.869825592411e+01       3.704759217132e+06       3.102247697589e+02       1.592473561713e-02       5.376781663920e-02       1.143996098706e-10       2.734150675908e-01       4.922835722035e-02       0.000000000000e+00       9.195201910219e-15       4.742711784660e-15       7.070293732506e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.100900342694e-02       3.541166623110e-01       3.541166623110e-01       8.977874092168e-03      -7.747922642633e-05       4.962605275292e-03       9.480081551350e-01 
       2.728980484801e+02       3.521693433133e-03       7.298549770935e+02       5.887170731349e-01       1.342863222735e+04       4.902784923760e+01       3.678076160828e+06       3.112202110464e+02       1.548584198930e-02       5.265254232065e-02       1.120266857886e-10       2.677437790348e-01       4.854523858868e-02       0.000000000000e+00       8.954012205361e-15       4.618310682135e-15       6.972182611597e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.070558982128e-02       3.465877922006e-01       3.465877922006e-01       8.730438347673e-03      -7.506122886383e-05       4.995590649177e-03       9.483511154214e-01 
       2.709910311596e+02       3.560610158949e-03       7.331116965380e+02       5.824260845222e-01       1.342537550791e+04       4.935962575924e+01       3.651581728101e+06       3.122168963211e+02       1.505904412926e-02       5.156040056270e-02       1.097029799206e-10       2.621901220103e-01       4.787159870067e-02       0.000000000000e+00       8.718909040566e-15       4.497048902223e-15       6.875432850332e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.041053819739e-02       3.392201439319e-01       3.392201439319e-01       8.489821853030e-03      -7.271881500742e-05       5.028807310696e-03       9.486919394115e-01 
       2.690972898633e+02       3.599947238060e-03       7.363806730978e+02       5.762032924186e-01       1.342210653135e+04       4.969359943649e+01       3.625274598374e+06       3.132148205162e+02       1.464400869346e-02       5.049091158374e-02       1.074274714548e-10       2.567516567769e-01       4.720730604344e-02       0.000000000000e+00       8.489743783795e-15       4.378849783320e-15       6.780025560520e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       1.012361811000e-02       3.320102341941e-01       3.320102341941e-01       8.255836678634e-03      -7.044961770023e-05       5.062256881821e-03       9.490306387430e-01 
       2.672167321884e+02       3.639709143814e-03       7.396619473527e+02       5.700479416341e-01       1.341882525709e+04       5.002978430021e+01       3.599153460264e+06       3.142139785670e+02       1.424041152450e-02       4.944360555246e-02       1.051991607499e-10       2.514259941923e-01       4.655223092858e-02       0.000000000000e+00       8.266371363293e-15       4.263638500150e-15       6.685942116004e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.844605464322e-03       3.249546557613e-01       3.249546557613e-01       8.028300073752e-03      -6.825134408620e-05       5.095940995895e-03       9.493672250128e-01 
       2.653492663750e+02       3.679900396830e-03       7.429555600267e+02       5.639592855954e-01       1.341553164442e+04       5.036819446513e+01       3.573217011521e+06       3.152143654118e+02       1.384793739792e-02       4.841802238148e-02       1.030170688968e-10       2.462107946633e-01       4.590624546680e-02       0.000000000000e+00       8.048650182318e-15       4.151342019783e-15       6.593164149024e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.573282341077e-03       3.180500758093e-01       3.180500758093e-01       7.807034323810e-03      -6.612177327185e-05       5.129861297714e-03       9.497017097759e-01 
       2.634948013016e+02       3.720525565496e-03       7.462615519879e+02       5.579365862435e-01       1.341222565246e+04       5.070884413023e+01       3.547463958959e+06       3.162159759915e+02       1.346627977611e-02       4.741371152528e-02       1.008802372878e-10       2.411037671179e-01       4.526922354304e-02       0.000000000000e+00       7.836442035943e-15       4.041889058724e-15       6.501673546636e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.309436826314e-03       3.112932342690e-01       3.112932342690e-01       7.591866611621e-03      -6.405875406183e-05       5.164019443608e-03       9.500341045461e-01 
       2.616532464807e+02       3.761589266474e-03       7.495799642497e+02       5.519791139329e-01       1.340890724020e+04       5.105174757922e+01       3.521893018396e+06       3.172188052499e+02       1.309514056892e-02       4.643023178235e-02       9.878772719648e-11       2.361026679996e-01       4.464104079181e-02       0.000000000000e+00       7.629612029873e-15       3.935210041037e-15       6.411452447174e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       9.052862845929e-03       3.046809422181e-01       3.046809422181e-01       7.382628882429e-03      -6.206020276602e-05       5.198417101519e-03       9.503644207952e-01 
       2.598245120545e+02       3.803096165210e-03       7.529108379711e+02       5.460861473320e-01       1.340557636647e+04       5.139691918095e+01       3.496502914595e+06       3.182228481342e+02       1.273422990084e-02       4.546715110141e-02       9.673861936469e-11       2.312053002816e-01       4.402157457294e-02       0.000000000000e+00       7.428028501236e-15       3.831237057497e-15       6.322483236767e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.803360004738e-03       2.982100803079e-01       2.982100803079e-01       7.179157712672e-03      -6.012410107578e-05       5.233055951084e-03       9.506926699535e-01 
       2.580085087901e+02       3.845050976446e-03       7.562542144572e+02       5.402569733245e-01       1.340223298999e+04       5.174437338986e+01       3.471292381195e+06       3.192280995949e+02       1.238326588468e-02       4.452404639164e-02       9.473201359923e-11       2.264095125022e-01       4.341070394766e-02       0.000000000000e+00       7.231562941289e-15       3.729903825716e-15       6.234748545902e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.560733429986e-03       2.918775972257e-01       2.918775972257e-01       6.981294182369e-03      -5.824849400718e-05       5.267937683716e-03       9.510188634089e-01 
       2.562051480758e+02       3.887458464743e-03       7.596101351599e+02       5.344908869122e-01       1.339887706929e+04       5.209412474644e+01       3.446260160655e+06       3.202345545860e+02       1.204197440143e-02       4.360050333687e-02       9.276702837633e-11       2.217131978194e-01       4.280830965496e-02       0.000000000000e+00       7.040089919994e-15       3.631145651246e-15       6.148231246034e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.324793619174e-03       2.856805081922e-01       2.856805081922e-01       6.788883751013e-03      -5.643148790921e-05       5.303064002690e-03       9.513430125074e-01 
       2.544143419160e+02       3.930323445003e-03       7.629786416781e+02       5.287871911191e-01       1.339550856277e+04       5.244618787764e+01       3.421405004189e+06       3.212422080656e+02       1.171008888617e-02       4.269611621364e-02       9.084280045455e-11       2.171142930864e-01       4.221427408839e-02       0.000000000000e+00       6.853487012441e-15       3.534899389625e-15       6.062914446243e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       8.095356292069e-03       2.796158934916e-01       2.796158934916e-01       6.601776136892e-03      -5.467124853472e-05       5.338436623222e-03       9.516651285525e-01 
       2.526360029276e+02       3.973650783003e-03       7.663597757590e+02       5.231451968963e-01       1.339212742869e+04       5.280057749730e+01       3.396725671710e+06       3.222510549952e+02       1.138735011995e-02       4.181048771294e-02       8.895848449563e-11       2.126107779445e-01       4.162848127302e-02       0.000000000000e+00       6.671634727025e-15       3.441103409338e-15       5.978781489937e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.872242246802e-03       2.736808970357e-01       2.736808970357e-01       6.419825199729e-03      -5.296599917229e-05       5.374057272555e-03       9.519852228054e-01 
       2.508700443356e+02       4.017445395930e-03       7.697535792977e+02       5.175642230287e-01       1.338873362515e+04       5.315730840666e+01       3.372220931764e+06       3.232610903411e+02       1.107350602732e-02       4.094322876579e-02       8.711325269317e-11       2.082006739367e-01       4.105081684288e-02       0.000000000000e+00       6.494416435390e-15       3.349697555676e-15       5.895815951605e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.655277219921e-03       2.678727249593e-01       2.678727249593e-01       6.242888826560e-03      -5.131401883699e-05       5.409927690042e-03       9.523033064848e-01 
       2.491163799685e+02       4.061712252922e-03       7.731600943386e+02       5.120435960421e-01       1.338532711011e+04       5.351639549475e+01       3.347889561474e+06       3.242723090733e+02       1.076831147952e-02       4.009395837229e-02       8.530629440912e-11       2.038820436378e-01       4.048116801862e-02       0.000000000000e+00       6.321718304054e-15       3.260623115476e-15       5.814001633609e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.444291750310e-03       2.621886442478e-01       2.621886442478e-01       6.070828820756e-03      -4.971364051816e-05       5.446049627232e-03       9.526193907667e-01 
       2.473749242544e+02       4.106456375618e-03       7.765793630753e+02       5.065826501121e-01       1.338190784137e+04       5.387785373883e+01       3.323730346479e+06       3.252847061668e+02       1.047152810302e-02       3.926230343433e-02       8.353681581773e-11       1.996529898044e-01       3.991942358549e-02       0.000000000000e+00       6.153429227694e-15       3.173822782708e-15       5.733322563023e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.239121046850e-03       2.566259813946e-01       2.566259813946e-01       5.903510794102e-03      -4.816324948251e-05       5.482424847956e-03       9.529334867843e-01 
       2.456455922168e+02       4.151682838712e-03       7.800114278517e+02       5.011807269739e-01       1.337847577659e+04       5.424169820490e+01       3.299742080877e+06       3.262982766010e+02       1.018292409338e-02       3.844789859172e-02       8.180403955685e-11       1.955116545409e-01       3.936547387165e-02       0.000000000000e+00       5.989440764051e-15       3.089240624898e-15       5.653762988520e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       7.039604859735e-03       2.511821210900e-01       2.511821210900e-01       5.740804061850e-03      -4.666128163070e-05       5.519055128412e-03       9.532456056278e-01 
       2.439282994707e+02       4.197396770509e-03       7.834563311622e+02       4.958371758327e-01       1.337503087328e+04       5.460794404807e+01       3.275923567161e+06       3.273130153604e+02       9.902274034233e-03       3.765038606169e-02       8.010720438657e-11       1.914562184839e-01       3.881921072676e-02       0.000000000000e+00       5.829647070401e-15       3.006822050364e-15       5.575307377291e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.845587355319e-03       2.458545049378e-01       2.458545049378e-01       5.582581540663e-03      -4.520622190565e-05       5.555942257251e-03       9.535557583447e-01 
       2.422229622177e+02       4.243603353495e-03       7.869141156525e+02       4.905513532766e-01       1.337157308879e+04       5.497660651309e+01       3.252273616167e+06       3.283289174343e+02       9.629358721248e-03       3.686941548177e-02       7.844556485484e-11       1.874849000031e-01       3.828052750089e-02       0.000000000000e+00       5.673944841570e-15       2.926513776247e-15       5.497940412020e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.656916994431e-03       2.406406302015e-01       2.406406302015e-01       5.428719649372e-03      -4.379660275118e-05       5.593088035668e-03       9.538639559390e-01 
       2.405294972431e+02       4.290307824903e-03       7.903848241199e+02       4.853226231886e-01       1.336810238033e+04       5.534770093474e+01       3.228791047014e+06       3.293459778174e+02       9.363964990942e-03       3.610464375593e-02       7.681839097006e-11       1.835959544184e-01       3.774931902368e-02       0.000000000000e+00       5.522233249454e-15       2.848263797309e-15       5.421646987893e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.473446414029e-03       2.355380485787e-01       2.355380485787e-01       5.279098212469e-03      -4.243100261907e-05       5.630494277485e-03       9.541702093719e-01 
       2.388478219106e+02       4.337515477298e-03       7.938684995142e+02       4.801503566615e-01       1.336461870493e+04       5.572124273830e+01       3.205474687043e+06       3.303641915099e+02       9.105885554221e-03       3.535573490382e-02       7.522496788046e-11       1.797876732343e-01       3.722548158386e-02       0.000000000000e+00       5.374413883979e-15       2.772021355492e-15       5.346412209650e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.295032312119e-03       2.305443650022e-01       2.305443650022e-01       5.133600366259e-03      -4.110804452331e-05       5.668162809242e-03       9.544745295611e-01 
       2.371778541592e+02       4.385231659151e-03       7.973651849380e+02       4.750339319129e-01       1.336112201951e+04       5.609724744005e+01       3.182323371766e+06       3.313835535173e+02       8.854918834495e-03       3.462235991328e-02       7.366459556016e-11       1.760583833888e-01       3.670891290896e-02       0.000000000000e+00       5.230390695520e-15       2.697736910208e-15       5.272221388679e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       6.121535335846e-03       2.256572364686e-01       2.256572364686e-01       4.992112467593e-03      -3.982639463978e-05       5.706095470287e-03       9.547769273810e-01 
       2.355195124989e+02       4.433461775437e-03       8.008749236474e+02       4.699727342010e-01       1.335761228080e+04       5.647573064764e+01       3.159335944803e+06       3.324040588510e+02       8.610868810260e-03       3.390419659578e-02       7.213658850166e-11       1.724064465190e-01       3.619951214540e-02       0.000000000000e+00       5.090069938687e-15       2.625362109354e-15       5.199060040147e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.952819972669e-03       2.208743708923e-01       2.208743708923e-01       4.854524005122e-03      -3.858476095017e-05       5.744294112866e-03       9.550774136625e-01 
       2.338727160065e+02       4.482211288225e-03       8.043977590525e+02       4.649661557425e-01       1.335408944539e+04       5.685670806065e+01       3.136511257833e+06       3.334257025284e+02       8.373544862022e-03       3.320092944495e-02       7.064027541478e-11       1.688302582413e-01       3.569717983876e-02       0.000000000000e+00       4.953360117473e-15       2.554849761014e-15       5.126913880178e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.788754444533e-03       2.161935259860e-01       2.161935259860e-01       4.720727512997e-03      -3.738189192857e-05       5.782760602209e-03       9.553759991931e-01 
       2.322373843220e+02       4.531485717284e-03       8.079337347182e+02       4.600135956306e-01       1.335055346973e+04       5.724019547096e+01       3.113848170530e+06       3.344484795728e+02       8.142761623425e-03       3.251224949795e-02       6.917499893180e-11       1.653282474470e-01       3.520181791441e-02       0.000000000000e+00       4.820171931740e-15       2.486153805861e-15       5.055768823060e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.629210604957e-03       2.116125081650e-01       2.116125081650e-01       4.590618486940e-03      -3.621657526941e-05       5.821496816629e-03       9.556726947165e-01 
       2.306134376446e+02       4.581290640690e-03       8.114828943642e+02       4.551144597542e-01       1.334700431008e+04       5.762620876326e+01       3.091345550515e+06       3.354723850140e+02       7.918338836500e-03       3.183785419982e-02       6.774011531877e-11       1.618988756119e-01       3.471332965836e-02       0.000000000000e+00       4.690418224982e-15       2.419229290211e-15       4.985610978501e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.474063838961e-03       2.071291714774e-01       2.071291714774e-01       4.464095302633e-03      -3.508763665550e-05       5.860504647605e-03       9.559675109331e-01 
       2.290007967285e+02       4.631631695438e-03       8.150452818665e+02       4.502681607183e-01       1.334344192258e+04       5.801476391548e+01       3.069002273294e+06       3.364974138879e+02       7.700101210887e-03       3.117744727057e-02       6.633499419270e-11       1.585406361206e-01       3.423161969839e-02       0.000000000000e+00       4.564013933350e-15       2.354032339735e-15       4.916426648915e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.323192965747e-03       2.027414165566e-01       2.027414165566e-01       4.341059136357e-03      -3.399393856493e-05       5.899785999881e-03       9.562604584991e-01 
       2.273993828797e+02       4.682514578070e-03       8.186209412569e+02       4.454741177650e-01       1.333986626319e+04       5.840587699931e+01       3.046817222210e+06       3.375235612374e+02       7.487878286943e-03       3.053073857504e-02       6.495901824476e-11       1.552520536050e-01       3.375659398540e-02       0.000000000000e+00       4.440876035913e-15       2.290520133803e-15       4.848202326751e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.176480144062e-03       1.984471895985e-01       1.984471895985e-01       4.221413887814e-03      -3.293437911540e-05       5.939342791555e-03       9.565515480272e-01 
       2.258091179513e+02       4.733945045296e-03       8.222099167246e+02       4.407317566962e-01       1.333627728772e+04       5.879956418058e+01       3.024789288383e+06       3.385508221116e+02       7.281504302623e-03       2.989744399547e-02       6.361158296909e-11       1.520316832961e-01       3.328815977512e-02       0.000000000000e+00       4.320923506114e-15       2.228650880443e-15       4.780924691855e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       5.033810780172e-03       1.942444813605e-01       1.942444813605e-01       4.105066105077e-03      -3.190789094509e-05       5.979176954177e-03       9.568407900864e-01 
       2.242299243406e+02       4.785928914632e-03       8.258122526161e+02       4.360405097963e-01       1.333267495183e+04       5.919584171981e+01       3.002917370658e+06       3.395791915671e+02       7.080818064026e-03       2.927728530672e-02       6.229209639728e-11       1.488781103895e-01       3.282622560995e-02       0.000000000000e+00       4.204077264396e-15       2.168383791911e-15       4.714580608872e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.895073438368e-03       1.901313261834e-01       1.901313261834e-01       3.991924911610e-03      -3.091344012869e-05       6.019290432836e-03       9.571281952014e-01 
       2.226617249845e+02       4.838472065042e-03       8.294279934360e+02       4.313998157566e-01       1.332905921101e+04       5.959472597260e+01       2.981200375555e+06       3.406086646671e+02       6.885662819511e-03       2.866999005405e-02       6.099997883841e-11       1.457899494238e-01       3.237070130117e-02       0.000000000000e+00       4.090260131966e-15       2.109679060841e-15       4.649157124682e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.760159753939e-03       1.861058010348e-01       1.861058010348e-01       3.881901935296e-03      -2.995002512757e-05       6.059685186264e-03       9.574137738534e-01 
       2.211044433563e+02       4.891580437583e-03       8.330571838475e+02       4.268091196001e-01       1.332543002060e+04       5.999623339017e+01       2.959637217208e+06       3.416392364823e+02       6.695886137279e-03       2.807529143346e-02       5.973466262438e-11       1.427658436723e-01       3.192149791129e-02       0.000000000000e+00       3.979396785675e-15       2.052497836973e-15       4.584641465872e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.628964348547e-03       1.821660245738e-01       1.821660245738e-01       3.774911239421e-03      -2.901667577299e-05       6.100363186925e-03       9.576975364793e-01 
       2.195580034618e+02       4.945260036062e-03       8.366998686734e+02       4.222678726077e-01       1.332178733577e+04       6.040038051977e+01       2.938226817320e+06       3.426709020905e+02       6.511339786330e-03       2.749292817449e-02       5.849559186062e-11       1.398044645469e-01       3.147852773669e-02       0.000000000000e+00       3.871413713983e-15       1.996802204440e-15       4.521021036243e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.501384747926e-03       1.783101562366e-01       1.783101562366e-01       3.670869255564e-03      -2.811245228137e-05       6.141326421113e-03       9.579794934720e-01 
       2.180223298355e+02       4.999516927698e-03       8.403560928959e+02       4.177755322449e-01       1.331813111155e+04       6.080718400518e+01       2.916968105106e+06       3.437036565774e+02       6.331879620704e-03       2.692264442548e-02       5.728222218187e-11       1.369045110147e-01       3.104170429056e-02       0.000000000000e+00       3.766239173980e-15       1.942555159603e-15       4.458283414353e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.377321301858e-03       1.745363953425e-01       1.745363953425e-01       3.569694718333e-03      -2.723644430046e-05       6.182576889049e-03       9.582596551807e-01 
       2.164973475371e+02       5.054357243788e-03       8.440259016581e+02       4.133315620895e-01       1.331446130279e+04       6.121666058716e+01       2.895860017242e+06       3.447374950360e+02       6.157365466900e-03       2.636418964117e-02       5.609402051312e-11       1.340647090264e-01       3.061094228598e-02       0.000000000000e+00       3.663803149445e-15       1.889720589412e-15       4.396416351092e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.256677106346e-03       1.708429802194e-01       1.708429802194e-01       3.471308601895e-03      -2.638776998561e-05       6.224116604982e-03       9.585380319101e-01 
       2.149829821477e+02       5.109787180385e-03       8.477093402638e+02       4.089354317606e-01       1.331077786418e+04       6.162882710397e+01       2.874901497812e+06       3.457724125673e+02       5.987661014416e-03       2.581731847266e-02       5.493046483545e-11       1.312838109567e-01       3.018615761925e-02       0.000000000000e+00       3.564037309902e-15       1.838263250300e-15       4.335407767288e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.139357927938e-03       1.672281873492e-01       1.672281873492e-01       3.375634058264e-03      -2.556557510509e-05       6.265947597282e-03       9.588146339210e-01 
       2.134791597663e+02       5.165812998982e-03       8.514064541786e+02       4.045866168474e-01       1.330708075027e+04       6.204370049178e+01       2.854091498259e+06       3.468084042805e+02       5.822633709283e-03       2.528179065967e-02       5.379104395674e-11       1.285605950566e-01       2.976726735355e-02       0.000000000000e+00       3.466874970673e-15       1.788148747563e-15       4.275245751358e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       4.025272130131e-03       1.636903305320e-01       1.636903305320e-01       3.282596357284e-03      -2.476903217352e-05       6.308071908541e-03       9.590894714299e-01 
       2.119858070060e+02       5.222441027197e-03       8.551172890304e+02       4.002845988403e-01       1.330336991542e+04       6.246129778518e+01       2.833428977334e+06       3.478454652924e+02       5.662154650555e-03       2.475737092495e-02       5.267525728713e-11       1.258938649163e-01       2.935418970268e-02       0.000000000000e+00       3.372251053872e-15       1.739343515258e-15       4.215918556975e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.914330601809e-03       1.602277600688e-01       1.602277600688e-01       3.192122828267e-03      -2.399733961262e-05       6.350491595676e-03       9.593625546095e-01 
       2.105028509906e+02       5.279677659477e-03       8.588418906098e+02       3.960288650619e-01       1.329964531384e+04       6.288163611765e+01       2.812912901040e+06       3.488835907285e+02       5.506098489632e-03       2.424382887101e-02       5.158261461916e-11       1.232824489398e-01       2.894684401515e-02       0.000000000000e+00       3.280102050351e-15       1.691814796562e-15       4.157414600779e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.806446687646e-03       1.568388619622e-01       1.568388619622e-01       3.104142803238e-03      -2.324972093833e-05       6.393208730023e-03       9.596338935880e-01 
       2.090302193511e+02       5.337529357798e-03       8.625803048708e+02       3.918189085985e-01       1.329590689958e+04       6.330473272206e+01       2.792542242589e+06       3.499227757227e+02       5.354343332372e-03       2.374093887884e-02       5.051263591242e-11       1.207251998307e-01       2.854515075839e-02       0.000000000000e+00       3.190365982541e-15       1.645530624614e-15       4.099722460117e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.701536120431e-03       1.535220571353e-01       1.535220571353e-01       3.018587561747e-03      -2.252542397350e-05       6.436225397445e-03       9.599034984494e-01 
       2.075678402219e+02       5.396002652376e-03       8.663325779317e+02       3.876542282340e-01       1.329215462651e+04       6.373060493109e+01       2.772315982348e+06       3.509630154171e+02       5.206770643892e-03       2.324848000887e-02       4.946485108271e-11       1.182209940877e-01       2.814903150330e-02       0.000000000000e+00       3.102982368197e-15       1.600459803812e-15       4.042830870813e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.599516955262e-03       1.502758006677e-01       1.502758006677e-01       2.935390277197e-03      -2.182372008535e-05       6.479543698429e-03       9.601713792339e-01 
       2.061156422378e+02       5.455104142393e-03       8.700987560750e+02       3.835343283825e-01       1.328838844837e+04       6.415927017775e+01       2.752233107789e+06       3.520043049628e+02       5.063265155993e-03       2.276623590392e-02       4.843879979558e-11       1.157687315114e-01       2.775840890886e-02       0.000000000000e+00       3.017892184999e-15       1.556571891556e-15       3.986728724967e-15       3.892717486109e-08      -4.653760164655e-12      -1.000000000000e+00       3.500309505540e-03       1.470985810479e-01       1.470985810479e-01       2.854485964657e-03      -2.114390344691e-05       6.523165748190e-03       9.604375459370e-01 
